anschrift_vor_google;anschrift_google;google_status;partial_match
kaiserwerter strasse 16-18, 14195 berlin;Präsidium, Kaiserswerther Str. 16-18, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
kaiserswerther strasse 16?18, 14195 berlin;Präsidium, Kaiserswerther Str. 16/18, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
königin-luise strasse 6/8, 14195 berlin;Königin-Luise-Straße 6-8, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
kaiserswerther strasse 16/18, 14195 berlin;Präsidium, Kaiserswerther Str. 16-18, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
garystrasse 39, 14195 berlin;Universitätsbibliothek, Garystraße 39, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
königin-luise strasse 6-8, 14195 berlin;Königin-Luise-Straße 6-8, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
rüdesheimer strasse 54-56, 14197 berlin;Rüdesheimer Str. 54-56, 14197 Berlin, Deutschland;OK;False
kaiserswerther strasse 16-18 , 14195 berlin;Präsidium, Kaiserswerther Str. 16-18, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
königin-luise-strasse 6 - 8, 14195 berlin;Botanisches Museum, Königin-Luise-Straße 6/8, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
kaiserswerther strasse 16 - 18, 14195 berlin;Präsidium, Kaiserswerther Str. 16/18, 14195 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
grunewaldstrasse 35, 12165 berlin;Grunewaldstraße 35, 12165 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
jagen 37, 12527 berlin;Jagen 37, 12527 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
ruhrstrasse 6, 10709 berlin;Ruhrstraße 6, 10709 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
ritterstrasse 78, 10969 berlin;Ritterstraße 78, 10969 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
hauptstrasse 24-28, 13159 berlin;Hauptstraße 24, 13159 Berlin-Bezirk Pankow, Deutschland;OK;False
hauptstrasse 24-28 , 13159 berlin;Hauptstraße 24, 13159 Berlin-Bezirk Pankow, Deutschland;OK;False
hauptstrasse 27, 10827 berlin;Hauptstraße 27, 10827 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
am stichkanal 53a, 14167 berlin;Am Stichkanal 53A, 14167 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
am stichkanal 53 a, 14167 berlin;Am Stichkanal 53A, 14167 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
wolliner strasse 25/26, 13355 berlin;Wolliner Str. 25, 13355 Berlin, Deutschland;OK;False
tempelhofer damm 45, gebäude 101, 12101 berlin;Tempelhofer Damm 45/gebäude 101, 12101 Berlin, Deutschland;OK;False
sangerhauser weg 1, 12349 berlin;Sangerhauser Weg 1, 12349 Berlin-Bezirk Neukölln, Deutschland;OK;False
oderberger strasse 38, 10435 berlin;Oderberger Str. 38, 10435 Berlin-Bezirk Pankow, Deutschland;OK;False
gneisenaustrasse 41, 10961 berlin;Gneisenaustraße 41, 10961 Berlin, Deutschland;OK;False
gneisenaustrasse 41, 10997 berlin;Gneisenaustraße 41, 10961 Berlin, Deutschland;OK;False
mörikestrasse 2, 12437 berlin;Mörikestraße 2, 12437 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
berthelsdorfer strasse 8, 12043 berlin;Berthelsdorfer Str. 8, 12043 Berlin-Bezirk Neukölln, Deutschland;OK;False
vor dem schlesischen tor 2, 10997 berlin;Vor dem Schlesischen Tor 2, 10997 Berlin, Deutschland;OK;False
vor dem schlesischen tor 2a, 10997 berlin;Vor dem Schlesischen Tor 2a, 10997 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
bellermannstrasse 93, 13357 berlin;Bellermannstraße 93, 13357 Berlin, Deutschland;OK;False
schönwalder allee 26 / haus 11a, 13587 berlin;Haus der Schwestern und Brüder, Schönwalder Allee 26/Haus 11a, 13587 Berlin-Bezirk Spandau, Deutschland;OK;False
fokkerstrasse 6, 12487 berlin;Fokkerstraße 6, 12487 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
grünfinkenweg 4, 12526 berlin;Grünfinkenweg 4, 12526 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
gäblerstrasse 4, 13086 berlin;Gäblerstraße 4, 13086 Berlin-Bezirk Pankow, Deutschland;OK;False
pistoriusstrasse 23, 13186 berlin;Pistoriusstraße 23, 13086 Berlin, Deutschland;OK;False
berliner alle 124, 13088 berlin;Berliner Allee 124, 13088 Berlin-Bezirk Pankow, Deutschland;OK;False
gäbler strasse 4, 13086 berlin;Gäblerstraße 4, 13086 Berlin-Bezirk Pankow, Deutschland;OK;False
pistoriusstrasse 23, 13086 berlin;Pistoriusstraße 23, 13086 Berlin, Deutschland;OK;False
pistoriusstrasse 34, 13086 berlin;Pistoriusstraße 34, 13086 Berlin-Bezirk Pankow, Deutschland;OK;False
neue jakobstrasse 1-3, 10179 berlin;Neue Jakobstraße 1-3, 10179 Berlin, Deutschland;OK;False
lindenstrasse 19, 10969 berlin;Lindenstraße 19, 10969 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
müllerstrasse 134a, 13349 berlin;Müllerstraße 134A, 13349 Berlin, Deutschland;OK;False
am steinberg 20, 13086 berlin;Am Steinberg 20, 13086 Berlin-Bezirk Pankow, Deutschland;OK;False
müllerstrasse 134 a, 13349 berlin;Müllerstraße 134A, 13349 Berlin, Deutschland;OK;False
gross-ziethener chaussee 144 , 12355 berlin;Groß-Ziethener Ch 144, 12355 Berlin-Bezirk Neukölln, Deutschland;OK;False
karlsgartenstrasse 7, 12049 berlin;Karlsgartenstraße 7, 12049 Berlin-Bezirk Neukölln, Deutschland;OK;False
weichselstrasse 61, 12043 berlin;Weichselstraße 61, 12043 Berlin-Bezirk Neukölln, Deutschland;OK;False
oberspreestrasse 173-181, 12555 berlin;Oberspreestraße 173, 12555 Berlin, Deutschland;OK;False
ascheberger weg 8a, 13507 berlin;Ascheberger Weg 8A, 13507 Berlin, Deutschland;OK;False
boddinstrasse 55, 12053 berlin;Boddinstraße 55, 12053 Berlin-Bezirk Neukölln, Deutschland;OK;False
sybelstrasse 20-21, 10629 berlin;Sybelstraße 20/21, 10629 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
pablo-neruda-strasse 6-7, 12559 berlin;Pablo-Neruda-Straße 6-7, 12559 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
parzivalstrasse 2 b, 76139 karlsruhe;Parzivalstraße 2b, 76139 Karlsruhe-Hagsfeld, Deutschland;OK;False
weinmeisterstrasse 16, 10178 berlin;Weinmeisterstraße 16, 10178 Berlin, Deutschland;OK;False
grosse seestrasse 10, 13086 berlin;Große Seestraße 10, 13086 Berlin, Deutschland;OK;False
mohnweg 20, 12524 berlin;Mohnweg 20, 12524 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
kottmeierstrasse 2-4, 12459 berlin;Kottmeierstraße 2-4, 12459 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
wrangelstrasse 106, 10997 berlin;Wrangelstraße 106, 10997 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
monumentenstrasse 13 a, 10829 berlin;Monumentenstraße 13A, 10829 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
monumentenstrasse 13a, 10829 berlin;Monumentenstraße 13A, 10829 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
freiheit 15, 12555 berlin;Freiheit 15, 12555 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
miraustrasse 71, 13509 berlin;Miraustraße 71, 13509 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
ahornallee 33 , 14050 berlin;Ahornallee 33, 14050 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
ahornallee 33, 14050 berlin;Ahornallee 33, 14050 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
ahornallee 33, 14055 berlin;Ahornallee 33, 14050 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
nahariastrasse 13-17, 12309 berlin;Nahariyastraße 13, 12309 Berlin, Deutschland;OK;True
nahariyastrasse 13-17, 12309 berlin;Nahariyastraße 13, 12309 Berlin, Deutschland;OK;False
schnellerstrasse 31, 12439 berlin;Schnellerstraße 31, 12439 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
boxhagener strasse 45/46, 10245 berlin;Boxhagener Str. 45, 10245 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
alt-lietzow 12, 10587 berlin;Alt-Lietzow 12, 10587 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
strasse zum fez 2, 12459 berlin;Str. zum FEZ 2, 12459 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
karl-marx-strasse 141, 12043 berlin;Karl-Marx-Straße 141, 12043 Berlin-Bezirk Neukölln, Deutschland;OK;False
gleimstrasse 55, 10437 berlin;Gleimstraße 55, 10437 Berlin-Bezirk Pankow, Deutschland;OK;False
danziger strasse. 101, 10405 berlin;Danziger Str. 101, 10405 Berlin-Bezirk Pankow, Deutschland;OK;False
danziger strasse 101, 10405 berlin;Danziger Str. 101, 10405 Berlin-Bezirk Pankow, Deutschland;OK;False
andreasstrasse 20, #15.06, 10243 berlin;Andreasstraße 20, 10243 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;True
lubminer strasse 8, 12619 berlin;Lubminer Str. 8, 12619 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
im erpelgrund 11-17, 13503 berlin;Im Erpelgrund 11-17, 13503 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
fritz-reuter-allee 44, 12359 berlin;Fritz-Reuter-Allee 44, 12359 Berlin-Bezirk Neukölln, Deutschland;OK;False
radenzer strasse 16, 12437 berlin;Radenzer Str. 16, 12437 Berlin, Deutschland;OK;False
unter den linden 7, 10117 berlin;Unter den Linden 7, 10117 Berlin, Deutschland;OK;False
oberseestrasse 60, 13053 berlin;Oberseestraße 60, 13053 Berlin, Deutschland;OK;False
postfach 19 13 05, 14003 berlin;Berlin, Deutschland;OK;True
am rohrgarten 9, 14163 berlin;Am Rohrgarten 9, 14163 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
schöneberger strasse 23, 10963 berlin;Schöneberger Str. 23, 10963 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
nordhauser strasse 22, 10589 berlin;Nordhauser Str. 22, 10589 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
tempelhofer ufer 15 , 10963 berlin;Tempelhofer Ufer 15, 10963 Berlin, Deutschland;OK;False
an der rehwiese 24b, 14129 berlin;An d. Rehwiese 24B, 14129 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
mariannenplatz 2, 10439 berlin;Mariannenpl. 2, 10997 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
am schlosspark 20, 13187 berlin;Am Schloßpark 20, 13187 Berlin-Bezirk Pankow, Deutschland;OK;False
carl-schurz-strasse 59, 13597 berlin;Carl-Schurz-Straße 59, 13597 Berlin-Bezirk Spandau, Deutschland;OK;False
wilhelm-gericke-strasse 7 - 13, 13437 berlin;Wilhelm-Gericke-Straße 7/13, 13437 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
apostel paulus strasse 33 c/o brigitte werneburg, 10823 berlin;Apostel-Paulus-Straße 33, 10823 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;True
friedhofstrasse 8, 13503 berlin;Friedhofstraße 8, 13053 Berlin, Deutschland;OK;False
stresemannstrasse 28, 10963 berlin;Stresemannstraße 28, 10963 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
hagenauer strasse 2, 10435 berlin;Hagenauer Str. 2, 10435 Berlin-Bezirk Pankow, Deutschland;OK;False
neue schönhauser strasse 3-5, 10178 berlin;Neue Schönhauser Str. 3-5, 10178 Berlin, Deutschland;OK;False
proskauer strasse 7, 10247 berlin;Proskauer Str. 7, 10247 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
proskauer 7, 10247 berlin;Proskauer Str. 7, 10247 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
schmargendorfer strasse 18, 12159 berlin;Schmargendorfer Str. 18, 12159 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
hindenburgdamm 81, 12203 berlin;Hindenburgdamm 81, 12203 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
hindenburgdamm 81/82, 12203 berlin;Hindenburgdamm 81/82, 12203 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
haus der demokratie und menschenrechte, greifswalder strasse 4, 10405 berlin;Haus der Demokratie, Greifswalder Str. 4, 10405 Berlin, Deutschland;OK;False
hiroshimastrasse 17, 11785 berlin;Hiroshimastraße 17, 10785 Berlin, Deutschland;OK;False
weisestrasse 50, 12049 berlin;Weisestraße 50, 12049 Berlin-Bezirk Neukölln, Deutschland;OK;False
hiroshimastrasse 17, 10785 berlin;Hiroshimastraße 17, 10785 Berlin, Deutschland;OK;False
godesberger allee 149, 53175 bonn;Godesberger Allee 149, 53175 Bonn-Bad Godesberg, Deutschland;OK;False
reinhardtstrasse 12-14, 10117 berlin;Reinhardtstraße 12/14, 10117 Berlin, Deutschland;OK;False
drachholzstrasse 2, 12587 berlin;Drachholzstraße 2, 12587 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
hahns mühle 12, 12587 berlin;Hahns Mühle 12, 12587 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
lindenhof 11, 12555 berlin;Lindenhof 11, 12555 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
waldschützpfad 4, 12589 berlin;Waldschützpfad 4, 12589 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
plesser strasse 9 ? monika hofmann, 12435 berlin;Plesser Str. 9, 12435 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;True
danneckerstrasse 17, 10245 berlin;Danneckerstraße 17, 10245 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
kochhannstrasse 31, 10249 berlin;Kochhannstraße 31, 10249 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
friedrichstrasse 107, 10117 berlin;Friedrichstraße 107, 10117 Berlin, Deutschland;OK;False
bernadotte strasse 7, 14193 berlin;Bernadottestraße 7, 14193 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
bernadottestrasse 7, 14193 berlin;Bernadottestraße 7, 14193 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
gärtnerstrasse 54 , 13055 berlin;Gärtnerstraße 54, 13055 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
buchholzer strasse 32, 13156 berlin;Buchholzer Str. 32, 13156 Berlin-Bezirk Pankow, Deutschland;OK;False
wiltbergstrasse 21, 13125 berlin;Wiltbergstraße 21, 13125 Berlin-Bezirk Pankow, Deutschland;OK;False
hubertusallee 48, 14193 berlin;Hubertusallee 48, 14193 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
breestpromenade 44, 10407 berlin;Breestpromenade 44, 12587 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
laubenheimer strasse 1, 14197 berlin;Laubenheimer Str. 1, 14197 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
friedenstrasse 92, 10249 berlin;Friedenstraße 92, 10249 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
alexanderplatz 9, 10178 berlin;Alexanderpl. 9, 10178 Berlin, Deutschland;OK;False
alexanderstrasse 9 , 10178 berlin;Alexanderstraße 9, 10178 Berlin, Deutschland;OK;False
gralsritterweg 21, 13465 berlin;Gralsritterweg 21, 13465 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
am poloplatz 9, 13465 berlin;Am Polopl. 9, 13465 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
wilhelm-von-siemens-strasse 12-14, 12277 berlin;Wilhelm-von-Siemens-Straße 12-14, 12277 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
bayerische strasse 31, 10707 berlin;Bayerische Str. 31, 10707 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
zimmerstrasse 94, 10117 berlin;Zimmerstraße 94, 10117 Berlin, Deutschland;OK;False
alt-moabit 41, 10555 berlin;Alt-Moabit 41, 10555 Berlin, Deutschland;OK;False
kluckstrasse 23a, 10785 berlin;Kluckstraße 23A, 10785 Berlin, Deutschland;OK;False
harzer strasse 4, 12059 berlin;Harzer Str. 4, 12059 Berlin-Bezirk Neukölln, Deutschland;OK;False
müggelseedamm 245, 12587 berlin;Müggelseedamm 245, 12587 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
zerpenschleuser ring 30, 13439 berlin;Zerpenschleuser Ring 30, 13439 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
wisbyer strasse 16 / 17 , 10439 berlin;Wisbyer Str. 16/17, 10439 Berlin-Bezirk Pankow, Deutschland;OK;False
wisbyer strasse 16 / 17, 10439 berlin;Wisbyer Str. 16/17, 10439 Berlin-Bezirk Pankow, Deutschland;OK;False
veltheimstrasse 12, 13467 berlin;Veltheimstraße 12, 13467 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
kamenzer damm 1, 12249 berlin;Kamenzer Damm 1, 12247 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
segitzdamm 2, 10969 berlin;Segitzdamm 2, 10969 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
gartenfelderstrasse 28, 13599 berlin;Gartenfelder Str. 28, 13599 Berlin, Deutschland;OK;False
persiusstrasse 7b, 10245 berlin;Persiusstraße 7 b, 10245 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
forchheimer strasse 22, 13189 berlin;Sportplatz Kissingenstraße, Forchheimer Str. 22, 13189 Berlin-Bezirk Pankow, Deutschland;OK;False
wranglerstrasse 98, 10997 berlin;Wrangelstraße 98, 10997 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
nennhauser damm, 13591 berlin;Nennhauser Damm, 13591 Berlin-Bezirk Spandau, Deutschland;OK;False
schonensche strasse 3, 10439 berlin;Schonensche Str. 3, 10439 Berlin-Bezirk Pankow, Deutschland;OK;False
sonnenallee 200, 12059 berlin;Sonnenallee 200, 12059 Berlin-Bezirk Neukölln, Deutschland;OK;False
kopenhagener strasse 33, 13407 berlin;Kopenhagener Str. 33, 10437 Berlin-Bezirk Pankow, Deutschland;OK;False
weserstrasse 111 - 117, 12059 berlin;Weserstr. 111/117, 12059 Berlin-Bezirk Neukölln, Deutschland;OK;False
altonaer strasse 1, 10557 berlin;Altonaer Str. 1, 10557 Berlin, Deutschland;OK;False
brunnenstrasse 168, 10119 berlin;Brunnenstraße 168, 10119 Berlin, Deutschland;OK;False
ackerstrasse 1 a, 10115 berlin;Ackerstraße 1A, 10115 Berlin, Deutschland;OK;False
ackerstrasse 1a, 10115 berlin;Ackerstraße 1A, 10115 Berlin, Deutschland;OK;False
alte reichsstrasse 1, 92637 weiden in der oberpfalz;Alte Reichsstraße 1, 92637 Weiden in der Oberpfalz, Deutschland;OK;False
münchener strasse 101, 85737 ismaning;Münchener Str. 101, 85737 Ismaning, Deutschland;OK;False
bayerischer platz 9, 10779 berlin;Bayerischer Pl. 9, 10779 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
schmalenbachstrasse 27, 12057 berlin;Schmalenbachstraße 27, 12057 Berlin, Deutschland;OK;False
dalandweg 19, 12167 berlin;Dalandweg 19, 12167 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
norddorfer pfad 1, 13503 berlin;Norddorfer Pfad 1, 13503 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
karl-marx-allee 19, 10178 berlin;Karl-Marx-Allee 19, 10178 Berlin, Deutschland;OK;False
richardstrasse 43, 12055 berlin;Richardstraße 43, 12055 Berlin-Bezirk Neukölln, Deutschland;OK;False
haselhorster damm 16, 13599 berlin;Haselhorster Damm 16, 13599 Berlin-Bezirk Spandau, Deutschland;OK;False
dietzgenstrasse 187-189, 13158 berlin;Dietzgenstraße 187, 13158 Berlin-Bezirk Pankow, Deutschland;OK;False
dietzgenstrasse 187 , 13158 berlin;Dietzgenstraße 187, 13158 Berlin-Bezirk Pankow, Deutschland;OK;False
dietzgenstrasse 187, 13158 berlin;Dietzgenstraße 187, 13158 Berlin-Bezirk Pankow, Deutschland;OK;False
scharnweberstrasse 126, 12587 berlin;Scharnweberstraße 126, 12587 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
onkel-tom-strasse 52 a - 54 a, 14169 berlin;Onkel-Tom-Straße 52a/54a, 14169 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
an der dorfkirche 9, 12277 berlin;An d. Dorfkirche 9, 12277 Berlin-Bezirk Tempelhof-Schöneberg, Deutschland;OK;False
spandauer strasse 35-37, 14612 falkensee;Spandauer Str. 35, 14612 Falkensee, Deutschland;OK;False
teterower ring 71, 12619 berlin;Teterower Ring 71, 12619 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
alsenstrasse 14, 14109 berlin;Stadion Wannsee, Alsenstraße 14, 14109 Berlin-Bezirk Steglitz-Zehlendorf, Deutschland;OK;False
lützowstrasse 102-104, 10785 berlin;Lützowstraße 102-104, 10785 Berlin, Deutschland;OK;False
johann-hittorf-strasse 6, 12489 berlin;Johann-Hittorf-Straße 6, 12489 Berlin-Bezirk Treptow-Köpenick, Deutschland;OK;False
schillerpromenade 7, 12049 berlin;Schillerpromenade 7, 12049 Berlin-Bezirk Neukölln, Deutschland;OK;False
möckernkiez 17, 10963 berlin;Möckernkiez 17, 10963 Berlin, Deutschland;OK;False
kohlisstrasse 3, 12623 berlin;Kohlisstraße 3, 12623 Berlin-Bezirk Marzahn-Hellersdorf, Deutschland;OK;False
richardstrasse 59, 12055 berlin;Richardstraße 59, 12055 Berlin-Bezirk Neukölln, Deutschland;OK;False
danneckerstrasse 16, 10245 berlin;Danneckerstraße 16, 10245 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
hohenzollerndamm 54a, 14199 berlin;Hohenzollerndamm 54 A, 14199 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
hohenzollerndamm 54 a, 14199 berlin;Hohenzollerndamm 54 A, 14199 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
torstrasse 221, 10115 berlin;Torstraße 221, 10115 Berlin, Deutschland;OK;False
flughafenstrasse 38 , 12053 berlin;Flughafenstraße 38, 12053 Berlin-Bezirk Neukölln, Deutschland;OK;False
florastrasse 48, 13187 berlin;Florastraße 48, 13187 Berlin-Bezirk Pankow, Deutschland;OK;False
olivaerplatz 16, 10707 berlin;Olivaer Pl. 16, 10707 Berlin-Bezirk Charlottenburg-Wilmersdorf, Deutschland;OK;False
ahrenshooper strasse 7, 13051 berlin;Ahrenshooper Str. 7, 13051 Berlin-Bezirk Lichtenberg, Deutschland;OK;False
albrechtstrasse 19, 10117 berlin;Albrechtstraße 19, 10117 Berlin, Deutschland;OK;False
eisenbahnstrasse 42/43, 10997 berlin;Eisenbahnstraße 42-43, 10997 Berlin-Bezirk Friedrichshain-Kreuzberg, Deutschland;OK;False
beatestrasse 18 a, 13505 berlin;Beatestraße 18A, 13505 Berlin-Bezirk Reinickendorf, Deutschland;OK;False
marienburger strasse 2, 10405 berlin;Marienburger Str. 2, 10405 Berlin-Bezirk Pankow, Deutschland;OK;False
spandauer strasse. 35-37, 14612 falkensee;Spandauer Str. 35, 14612 Falkensee, Deutschland;OK;False
glogauer strasse 19, 10999 berlin;Glogauer Str. 19, 10999 Berlin, Deutschland;OK;False
berliner allee 38, 13088 berlin;Berliner Allee 38, 13088 Berlin-Bezirk Pankow, Deutschland;OK;False
wintersteinstrasse 8, 10587 berlin;Wintersteinstraße 8, 10587 Berlin, Deutschland;OK;False
